"PinskyID"	"PicID"	"Sampling.Date"	"Month"	"Date"	"Year"	"Lat"	"Lon"	"Place"	"Total.Length..TL..of.Front..mm."	"Total.Length..TL..of.Back..mm."	"Standard.Length..SL..of.Front..mm."	"Standard.Length..SL..of.Back..mm."	"Average.SL..mm."	"Developmental.Stage"	"dDocent_Contig_2558_83.01"	"dDocent_Contig_2558_83.03"	"dDocent_Contig_8420_14.02"	"dDocent_Contig_8420_14.01"	"dDocent_Contig_15075_20.02"	"dDocent_Contig_15075_20.04"	"dDocent_Contig_19728_116.02"	"dDocent_Contig_19728_116.04"	"dDocent_Contig_31661_32.01"	"dDocent_Contig_31661_32.02"	"dDocent_Contig_35399_131.04"	"dDocent_Contig_35399_131.02"	"dDocent_Contig_37577_42.04"	"dDocent_Contig_37577_42.02"	"dDocent_Contig_38595_30.04"	"dDocent_Contig_38595_30.02"	"dDocent_Contig_42614_134.04"	"dDocent_Contig_42614_134.01"	"dDocent_Contig_54409_32.03"	"dDocent_Contig_54409_32.01"	"north.vector"	"south.vector"	"assignment"	"ratio"
"PADE09_008"	"PADE09_008"	"11/23/2009"	11	23	2009	39.509379	-74.323945	"Little Egg Inlet, NJ"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE09_009"	"PADE09_009"	"11/23/2009"	11	23	2009	39.509379	-74.323945	"Little Egg Inlet, NJ"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE09_010"	"PADE09_010"	"12/31/2009"	12	31	2009	39.509379	-74.323945	"Little Egg Inlet, NJ"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE09_011"	"PADE09_011"	"1/28/2009"	1	28	2009	39.509379	-74.323945	"Little Egg Inlet, NJ"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE09_012"	"PADE09_012"	"2/16/2009"	2	16	2009	39.509379	-74.323945	"Little Egg Inlet, NJ"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE09_013"	"PADE09_013"	"2/16/2009"	2	16	2009	39.509379	-74.323945	"Little Egg Inlet, NJ"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE09_014"	"PADE09_014"	"2/16/2009"	2	16	2009	39.509379	-74.323945	"Little Egg Inlet, NJ"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE09_015"	"PADE09_015"	"3/16/2009"	3	16	2009	39.509379	-74.323945	"Little Egg Inlet, NJ"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE09_016"	"PADE09_016"	"3/16/2009"	3	16	2009	39.509379	-74.323945	"Little Egg Inlet, NJ"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE09_017"	"PADE09_017"	"3/16/2009"	3	16	2009	39.509379	-74.323945	"Little Egg Inlet, NJ"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE09_018"	"PADE09_018"	"10/21/2009"	10	21	2009	39.509379	-74.323945	"Little Egg Inlet, NJ"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE09_019"	"PADE09_019"	"10/21/2009"	10	21	2009	39.509379	-74.323945	"Little Egg Inlet, NJ"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE09_020"	"PADE09_020"	"10/29/2009"	10	29	2009	39.509379	-74.323945	"Little Egg Inlet, NJ"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE09_021"	"PADE09_021"	"12/31/2009"	12	31	2009	39.509379	-74.323945	"Little Egg Inlet, NJ"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE09_022"	"PADE09_022"	"12/31/2009"	12	31	2009	39.509379	-74.323945	"Little Egg Inlet, NJ"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE09_023"	"PADE09_023"	"12/31/2009"	12	31	2009	39.509379	-74.323945	"Little Egg Inlet, NJ"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE09_024"	"PADE09_024"	"3/4/2009"	3	4	2009	39.509379	-74.323945	"Little Egg Inlet, NJ"	16.797	16.853	13.951	13.977	13.964	"H-"	2	0	2	0	2	0	1	1	2	0	2	0	2	0	2	0	2	0	NA	NA	0.0175086043643774	0.031474589866438	"south"	0.556277442809419
"PADE09_025"	"PADE09_025"	"3/4/2009"	3	4	2009	39.509379	-74.323945	"Little Egg Inlet, NJ"	17.556	17.401	14.545	14.401	14.473	"H-"	2	0	2	0	2	0	1	1	2	0	1	1	1	1	2	0	1	1	NA	NA	0.000111367247464191	0.00190789212097165	"south"	0.0583718787032225
"PADE09_026"	"PADE09_026"	"3/4/2009"	3	4	2009	39.509379	-74.323945	"Little Egg Inlet, NJ"	17.666	17.731	14.503	14.533	14.518	"H"	2	0	2	0	2	0	1	1	1	1	2	0	2	0	2	0	2	0	NA	NA	0.00916338172341245	0.027511122994368	"south"	0.333079159483542
"PADE09_027"	"PADE09_027"	"1/14/2009"	1	14	2009	38.792924	-75.158649	"Roosevelt Inlet, DE"	16.773	16.775	13.933	13.939	13.936	"H-"	1	1	2	0	2	0	1	1	1	1	2	0	1	1	2	0	0	2	2	0	5.08802877422632e-06	0.000142526836137032	"south"	0.0356987421606304
"PADE09_028"	"PADE09_028"	"1/14/2009"	1	14	2009	38.792924	-75.158649	"Roosevelt Inlet, DE"	15.166	15.151	12.701	12.685	12.693	"H-"	1	1	2	0	2	0	2	0	2	0	2	0	1	1	2	0	2	0	2	0	0.007243677912086	0.00346732441007168	"north"	2.08912609706925
"PADE09_029"	"PADE09_029"	"1/14/2009"	1	14	2009	38.792924	-75.158649	"Roosevelt Inlet, DE"	15.512	15.636	12.627	12.766	12.6965	"H"	2	0	2	0	2	0	1	1	2	0	2	0	0	2	2	0	2	0	2	0	0.00476268561492178	0.00470010897590946	"north"	1.01331386981303
"PADE09_030"	"PADE09_030"	"2/11/2009"	2	11	2009	38.792924	-75.158649	"Roosevelt Inlet, DE"	16.241	16.355	13.516	13.578	13.547	"G"	1	1	2	0	2	0	0	2	2	0	2	0	2	0	1	1	2	0	2	0	0.000641296333471355	0.000413362668554951	"north"	1.55141328004588
"PADE09_031"	"PADE09_031"	"2/11/2009"	2	11	2009	38.792924	-75.158649	"Roosevelt Inlet, DE"	16.851	16.825	14.114	14.082	14.098	"G"	2	0	1	1	2	0	1	1	2	0	2	0	0	2	2	0	2	0	2	0	0.00320656061202654	0.00155709131717246	"north"	2.05932727044511
"PADE09_032"	"PADE09_032"	"2/11/2009"	2	11	2009	38.792924	-75.158649	"Roosevelt Inlet, DE"	16.732	16.771	13.908	13.979	13.9435	"G"	2	0	2	0	2	0	0	2	2	0	2	0	2	0	2	0	2	0	2	0	0.00373937884074283	0.0145157920509487	"south"	0.257607633646036
"PADE09_033"	"PADE09_033"	"2/11/2009"	2	11	2009	38.792924	-75.158649	"Roosevelt Inlet, DE"	16.731	16.702	13.814	13.712	13.763	"G"	2	0	2	0	1	1	2	0	0	2	2	0	1	1	1	1	2	0	2	0	4.31309733931993e-05	1.12129618830801e-05	"north"	3.84652813796524
"PADE09_034"	"PADE09_034"	"2/11/2009"	2	11	2009	38.792924	-75.158649	"Roosevelt Inlet, DE"	17.535	17.502	14.368	14.349	14.3585	"H-"	2	0	1	1	1	1	1	1	2	0	2	0	1	1	2	0	2	0	1	1	0.00157261627936422	0.000160537416126505	"north"	9.79594861627138
"PADE09_035"	"PADE09_035"	"3/16/2009"	3	16	2009	38.792924	-75.158649	"Roosevelt Inlet, DE"	15.474	15.425	13.094	13.111	13.1025	"H"	1	1	2	0	2	0	1	1	1	1	2	0	1	1	2	0	1	1	2	0	0.000333265884711823	0.00201913017860795	"south"	0.165054184342679
"PADE09_036"	"PADE09_036"	"3/16/2009"	3	16	2009	38.792924	-75.158649	"Roosevelt Inlet, DE"	15.699	15.801	12.869	12.879	12.874	"H+"	2	0	1	1	2	0	1	1	2	0	2	0	2	0	2	0	2	0	2	0	0.00699581328375895	0.00815225201248723	"south"	0.858144874942911
"PADE09_037"	"PADE09_037"	"3/16/2009"	3	16	2009	38.792924	-75.158649	"Roosevelt Inlet, DE"	15.761	15.674	12.821	12.861	12.841	"H-"	1	1	1	1	2	0	1	1	1	1	1	1	2	0	2	0	2	0	2	0	0.000208730414915367	0.000665706964626853	"south"	0.31354698990173
"PADE09_038"	"PADE09_038"	"10/20/2009"	10	20	2009	38.792924	-75.158649	"Roosevelt Inlet, DE"	14.481	14.517	11.995	12.071	12.033	"H+"	1	1	2	0	2	0	0	2	1	1	2	0	1	1	2	0	2	0	2	0	0.00196390720198611	0.004218337276235	"south"	0.46556429071005
"PADE09_039"	"PADE09_039"	"10/20/2009"	10	20	2009	38.792924	-75.158649	"Roosevelt Inlet, DE"	16.333	16.313	13.413	13.355	13.384	"I"	2	0	1	1	2	0	2	0	2	0	2	0	1	1	2	0	1	1	2	0	0.000401863656896699	0.000852685471622941	"south"	0.471291783747435
"PADE09_040"	"PADE09_040"	"10/20/2009"	10	20	2009	38.792924	-75.158649	"Roosevelt Inlet, DE"	14.484	14.629	11.934	11.982	11.958	"H+"	2	0	2	0	2	0	1	1	1	1	2	0	0	2	2	0	2	0	2	0	0.00249262050874411	0.00410824340116531	"south"	0.606736326293879
"PADE09_041"	"PADE09_041"	"11/18/2009"	11	18	2009	38.792924	-75.158649	"Roosevelt Inlet, DE"	16.844	16.902	13.682	13.693	13.6875	"I"	2	0	1	1	2	0	0	2	0	2	2	0	2	0	2	0	2	0	2	0	0.000172399305709333	0.00091850892305117	"south"	0.187694753292809
"PADE09_042"	"PADE09_042"	"11/18/2009"	11	18	2009	38.792924	-75.158649	"Roosevelt Inlet, DE"	15.029	14.988	12.196	12.269	12.2325	"H+"	2	0	2	0	2	0	0	2	2	0	2	0	2	0	2	0	2	0	2	0	0.00373937884074283	0.0145157920509487	"south"	0.257607633646036
"PADE09_043"	"PADE09_043"	"11/18/2009"	11	18	2009	38.792924	-75.158649	"Roosevelt Inlet, DE"	13.818	13.535	11.535	11.364	11.4495	"H-"	2	0	1	1	0	2	2	0	2	0	2	0	2	0	2	0	1	1	1	1	3.43034382920216e-06	4.72648305102501e-07	"north"	7.25770893954277
"PADE09_044"	"PADE09_044"	"11/18/2009"	11	18	2009	38.792924	-75.158649	"Roosevelt Inlet, DE"	14.167	14.127	11.972	12.057	12.0145	"G"	1	1	2	0	2	0	1	1	2	0	2	0	2	0	2	0	2	0	1	1	0.00459087693104657	0.00245142675155039	"north"	1.87273673510461
"PADE09_045"	"PADE09_045"	"11/18/2009"	11	18	2009	38.792924	-75.158649	"Roosevelt Inlet, DE"	14.025	13.952	11.652	11.656	11.654	"H+"	2	0	2	0	2	0	1	1	1	1	1	1	0	2	2	0	2	0	2	0	0.000191740039134162	0.00100904223888271	"south"	0.190021816476654
"PADE09_046"	"PADE09_046"	"12/14/2009"	12	14	2009	38.792924	-75.158649	"Roosevelt Inlet, DE"	15.353	15.556	12.438	12.501	12.4695	"H+"	2	0	2	0	2	0	1	1	1	1	2	0	2	0	2	0	2	0	2	0	0.00543819680221833	0.0215089732795857	"south"	0.252833862943135
"PADE09_047"	"PADE09_047"	"12/14/2009"	12	14	2009	38.792924	-75.158649	"Roosevelt Inlet, DE"	16.056	16.172	13.139	13.23	13.1845	"H"	1	1	1	1	2	0	1	1	2	0	2	0	2	0	2	0	2	0	2	0	0.00518471441334419	0.0031008565937068	"north"	1.67202650514912
"PADE09_048"	"PADE09_048"	"12/14/2009"	12	14	2009	38.792924	-75.158649	"Roosevelt Inlet, DE"	14.639	14.597	12.001	12.036	12.0185	"H"	2	0	2	0	2	0	1	1	2	0	2	0	0	2	2	0	2	0	2	0	0.00476268561492178	0.00470010897590946	"north"	1.01331386981303
"PADE09_049"	"PADE09_049"	"12/14/2009"	12	14	2009	38.792924	-75.158649	"Roosevelt Inlet, DE"	16.271	16.248	13.485	13.451	13.468	"H"	2	0	2	0	1	1	0	2	1	1	1	1	2	0	2	0	2	0	2	0	4.19233474851456e-05	0.000268070605469741	"south"	0.156389199821753
"PADE09_050"	"NCPD 112"	"2/26/2009"	2	26	2009	34.717239	-76.672935	"Beaufort, NC"	15.759	15.465	13.199	13.091	13.145	"H-"	2	0	2	0	1	1	1	1	2	0	1	1	1	1	2	0	2	0	2	0	0.000301393252781379	0.000454443502605846	"south"	0.663213911197202
"PADE09_051"	"NCPD 113"	"2/26/2009"	2	26	2009	34.717239	-76.672935	"Beaufort, NC"	15.395	15.321	13.878	13.998	13.938	"H"	0	2	2	0	2	0	1	1	2	0	2	0	0	2	2	0	2	0	2	0	0.000653981077634522	0.000170002812520192	"north"	3.84688387174092
"PADE09_052"	"NCPD 114"	"2/26/2009"	2	26	2009	34.717239	-76.672935	"Beaufort, NC"	18.064	18.128	15.635	15.486	15.5605	"H+"	2	0	1	1	2	0	1	1	1	1	2	0	1	1	2	0	2	0	1	1	0.00295550315204219	0.0016312385227521	"north"	1.81181544625117
"PADE09_053"	"NCPD 115"	"2/26/2009"	2	26	2009	34.717239	-76.672935	"Beaufort, NC"	15.15	15.064	13.662	13.751	13.7065	"H-"	1	1	1	1	2	0	1	1	1	1	2	0	1	1	2	0	2	0	2	0	0.00367417388739223	0.00236907145189429	"north"	1.55089196843531
"PADE09_054"	"NCPD 116"	"2/26/2009"	2	26	2009	34.717239	-76.672935	"Beaufort, NC"	16.481	16.482	13.962	13.962	13.962	"H+"	1	1	2	0	2	0	0	2	2	0	2	0	1	1	2	0	2	0	2	0	0.00375246554665204	0.00482606383298072	"south"	0.777541631548293
"PADE09_055"	"NCPD 117"	"2/26/2009"	2	26	2009	34.717239	-76.672935	"Beaufort, NC"	15.772	15.642	14.098	14.015	14.0565	"H+"	2	0	1	1	2	0	2	0	2	0	2	0	2	0	2	0	1	1	2	0	0.000296789214497104	0.000975529988721161	"south"	0.304233819491464
"PADE09_056"	"NCPD 118"	"2/26/2009"	2	26	2009	34.717239	-76.672935	"Beaufort, NC"	16.257	16.091	14.481	14.371	14.426	"H+"	1	1	2	0	2	0	0	2	2	0	2	0	2	0	2	0	2	0	2	0	0.0027713162982155	0.00552134421569828	"south"	0.501927825897197
"PADE09_057"	"NCPD 119"	"2/26/2009"	2	26	2009	34.717239	-76.672935	"Beaufort, NC"	15.284	15.783	14.066	14.052	14.059	"H-"	2	0	1	1	2	0	1	1	1	1	2	0	2	0	2	0	1	1	2	0	0.000223594517451952	0.00201195448360469	"south"	0.111132989972692
"PADE09_058"	"NCPD 120"	"3/3/2009"	3	3	2009	34.717239	-76.672935	"Beaufort, NC"	16.371	16.473	14.179	14.162	14.1705	"H"	2	0	1	1	2	0	0	2	1	1	2	0	2	0	2	0	2	0	2	0	0.00131762326506419	0.00420334591904773	"south"	0.313470099877647
"PADE09_059"	"NCPD 121"	"3/3/2009"	3	3	2009	34.717239	-76.672935	"Beaufort, NC"	16.9	16.722	14.063	14.238	14.1505	"H+"	1	1	2	0	2	0	1	1	2	0	1	1	1	1	2	0	2	0	2	0	0.000802092703641077	0.00200944880063291	"south"	0.399160557556104
"PADE09_060"	"NCPD 122"	"3/3/2009"	3	3	2009	34.717239	-76.672935	"Beaufort, NC"	15.903	15.679	13.561	13.427	13.494	"H"	2	0	1	1	2	0	0	2	2	0	2	0	0	2	2	0	2	0	NA	NA	0.00194441564762005	0.00117482185806928	"north"	1.65507275359647
"PADE09_061"	"NCPD 123"	"3/3/2009"	3	3	2009	34.717239	-76.672935	"Beaufort, NC"	16.667	16.717	13.739	13.868	13.8035	"H"	1	1	1	1	2	0	2	0	2	0	2	0	0	2	2	0	1	1	2	0	0.000100817514832015	7.08730619222158e-05	"north"	1.42250824357869
"PADE09_062"	"PADE09_062"	"1/12/2009"	1	12	2009	37.248307	-76.499517	"York River, VA"	15.623	15.653	13.677	13.676	13.6765	"H+"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE09_063"	"PADE09_063"	"1/12/2009"	1	12	2009	37.248307	-76.499517	"York River, VA"	17.002	17.047	14.906	14.805	14.8555	"H"	2	0	2	0	2	0	2	0	1	1	2	0	0	2	2	0	2	0	2	0	0.0017315992029771	0.00174111267954149	"south"	0.994535978816204
"PADE09_064"	"PADE09_064"	"1/12/2009"	1	12	2009	37.248307	-76.499517	"York River, VA"	17.412	17.224	15.391	15.337	15.364	"H+"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE09_065"	"PADE09_065"	"1/12/2009"	1	12	2009	37.248307	-76.499517	"York River, VA"	18.423	18.249	15.194	15.211	15.2025	"H"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE09_066"	"PADE09_066"	"1/12/2009"	1	12	2009	37.248307	-76.499517	"York River, VA"	18.572	18.501	15.579	15.518	15.5485	"H+"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE09_067"	"PADE09_067"	"2/11/2009"	2	11	2009	37.248307	-76.499517	"York River, VA"	16.978	17.063	14.331	14.326	14.3285	"H"	2	0	1	1	2	0	1	1	2	0	2	0	2	0	2	0	2	0	2	0	0.00699581328375895	0.00815225201248723	"south"	0.858144874942911
"PADE09_068"	"PADE09_068"	"2/11/2009"	2	11	2009	37.248307	-76.499517	"York River, VA"	16.753	16.767	13.743	13.808	13.7755	"H"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE09_069"	"PADE09_069"	"2/26/2009"	2	26	2009	37.248307	-76.499517	"York River, VA"	17.282	17.171	14.441	14.427	14.434	"H-"	1	1	2	0	2	0	1	1	1	1	1	1	2	0	2	0	2	0	2	0	0.000310026057447824	0.00200944880063291	"south"	0.154284128737282
"PADE09_070"	"PADE09_070"	"12/8/2009"	12	8	2009	37.248307	-76.499517	"York River, VA"	17.699	17.646	14.723	14.726	14.7245	"H+"	1	1	1	1	2	0	1	1	2	0	2	0	2	0	1	1	2	0	2	0	0.00119976862457552	0.000232149691507461	"north"	5.16808192500639
"PADE09_071"	"PADE09_071"	"12/8/2009"	12	8	2009	37.248307	-76.499517	"York River, VA"	19.013	19.015	15.368	15.336	15.352	"H+"	2	0	2	0	2	0	1	1	2	0	2	0	2	0	2	0	1	1	2	0	0.000634555133955684	0.00694806315312638	"south"	0.0913283486305327
"PADE09_072"	"PADE09_072"	"12/8/2009"	12	8	2009	37.248307	-76.499517	"York River, VA"	21.384	21.457	17.877	17.891	17.884	"H+"	2	0	2	0	1	1	1	1	1	1	2	0	2	0	1	1	2	0	NA	NA	0.000590505611635325	0.000177174732641551	"north"	3.33289969078153
"PADE09_073"	"PADE09_073"	"12/8/2009"	12	8	2009	37.248307	-76.499517	"York River, VA"	14.573	14.581	11.993	11.926	11.9595	"H+"	2	0	1	1	2	0	2	0	1	1	2	0	1	1	2	0	1	1	2	0	0.00021032116622631	0.000745310264085238	"south"	0.282192767711913
"PADE09_074"	"PADE09_074"	"1/5/2009"	1	5	2009	39.509379	-74.323945	"Little Egg Inlet, NJ"	14.933	14.954	12.577	12.573	12.575	"H-"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE09_075"	"PADE09_075"	"1/5/2009"	1	5	2009	39.509379	-74.323945	"Little Egg Inlet, NJ"	17.458	17.464	14.421	14.43	14.4255	"H"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE09_076"	"PADE09_076"	"2/16/2009"	2	16	2009	39.509379	-74.323945	"Little Egg Inlet, NJ"	16.361	16.378	14.917	14.958	14.9375	"G"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE09_077"	"PADE09_077"	"2/16/2009"	2	16	2009	39.509379	-74.323945	"Little Egg Inlet, NJ"	17.502	17.479	14.335	14.344	14.3395	"H-"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE09_078"	"PADE09_078"	"2/16/2009"	2	16	2009	39.509379	-74.323945	"Little Egg Inlet, NJ"	15.137	15.139	12.784	12.771	12.7775	"H-"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE09_079"	"PADE09_079"	"3/4/2009"	3	4	2009	39.509379	-74.323945	"Little Egg Inlet, NJ"	15.491	15.57	12.545	12.568	12.5565	"G"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE09_080"	"PADE09_080"	"3/4/2009"	3	4	2009	39.509379	-74.323945	"Little Egg Inlet, NJ"	17.134	17.174	14.087	14.113	14.1	"G"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE09_081"	"PADE09_081"	"3/4/2009"	3	4	2009	39.509379	-74.323945	"Little Egg Inlet, NJ"	16.863	16.902	14.228	14.229	14.2285	"H-"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE09_082"	"PADE09_082"	"10/29/2009"	10	29	2009	39.509379	-74.323945	"Little Egg Inlet, NJ"	14.348	14.167	11.791	11.722	11.7565	"H+"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE09_083"	"PADE09_083"	"10/29/2009"	10	29	2009	39.509379	-74.323945	"Little Egg Inlet, NJ"	15.243	15.341	12.653	12.622	12.6375	"H"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE09_084"	"PADE09_084"	"11/9/2009"	11	9	2009	39.509379	-74.323945	"Little Egg Inlet, NJ"	13.547	13.668	11.279	11.284	11.2815	"H-"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE09_085"	"PADE09_085"	"12/7/2009"	12	7	2009	39.509379	-74.323945	"Little Egg Inlet, NJ"	17.447	17.695	14.596	14.628	14.612	"G"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE09_086"	"PADE09_086"	"12/7/2009"	12	7	2009	39.509379	-74.323945	"Little Egg Inlet, NJ"	16.341	16.273	13.389	13.354	13.3715	"H-"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE10_001"	"PADE10_001"	"1/25/2010"	1	25	2010	39.509379	-74.323945	"Little Egg Inlet, NJ"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE10_002"	"PADE10_002"	"3/31/2010"	3	31	2010	39.509379	-74.323945	"Little Egg Inlet, NJ"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE10_003"	"PADE10_003"	"3/31/2010"	3	31	2010	39.509379	-74.323945	"Little Egg Inlet, NJ"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE10_004"	"PADE10_004"	"11/16/2010"	11	16	2010	39.509379	-74.323945	"Little Egg Inlet, NJ"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE10_005"	"PADE10_005"	"11/16/2010"	11	16	2010	39.509379	-74.323945	"Little Egg Inlet, NJ"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE10_006"	"PADE10_006"	"11/16/2010"	11	16	2010	39.509379	-74.323945	"Little Egg Inlet, NJ"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE10_007"	"PADE10_007"	"11/16/2010"	11	16	2010	39.509379	-74.323945	"Little Egg Inlet, NJ"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"PADE10_008"	"PADE10_008"	"11/16/2010"	11	16	2010	39.509379	-74.323945	"Little Egg Inlet, NJ"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
